clinic_name,clinic_no,dr_name,is_close,light_no_show,light_no_time,remark1,timestamp
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:08:13.133764
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:08:13.133764
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:08:13.133764
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:08:13.133764
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:08:13.133764
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:08:13.133764
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:08:13.133764
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:08:13.133764
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:08:13.133764
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:08:13.133764
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:08:13.133764
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:13:13.155465
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:13:13.155465
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:13:13.155465
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:13:13.155465
口腔顎面外科_O1,05 診,郭生興,0,,--:--,05;,2017-11-03 09:13:13.155465
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:13:13.155465
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:13:13.155465
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:13:13.155465
醫師約診_O2,14 診,張玉芳,0,2.0,09:12,03;,2017-11-03 09:13:13.155465
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:13:13.155465
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:13:13.155465
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:13:13.155465
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:13:13.155465
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:13:13.155465
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:13:13.155465
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:13:13.155465
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:13:13.155465
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:13:13.155465
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:13:13.155465
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:13:13.155465
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:13:13.155465
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:13:13.155465
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:13:13.155465
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:13:13.155465
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:13:13.155465
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:13:13.155465
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:13:13.155465
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:13:13.155465
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:13:13.155465
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:18:13.014673
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:18:13.014673
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:18:13.014673
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:18:13.014673
口腔顎面外科_O1,05 診,郭生興,0,,--:--,05;,2017-11-03 09:18:13.014673
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:18:13.014673
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:18:13.014673
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:18:13.014673
醫師約診_O2,14 診,張玉芳,0,2.0,09:12,03;,2017-11-03 09:18:13.014673
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:18:13.014673
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:18:13.014673
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:18:13.014673
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:18:13.014673
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:18:13.014673
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:18:13.014673
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:18:13.014673
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:18:13.014673
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:18:13.014673
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:18:13.014673
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:18:13.014673
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:18:13.014673
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:18:13.014673
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:18:13.014673
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:18:13.014673
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:18:13.014673
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:18:13.014673
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:18:13.014673
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:18:13.014673
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:18:13.014673
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:23:13.218063
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:23:13.218063
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:23:13.218063
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:23:13.218063
口腔顎面外科_O1,05 診,郭生興,0,,--:--,05;,2017-11-03 09:23:13.218063
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:23:13.218063
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:23:13.218063
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:23:13.218063
醫師約診_O2,14 診,張玉芳,0,3.0,09:22,03;,2017-11-03 09:23:13.218063
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:23:13.218063
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:23:13.218063
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:23:13.218063
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:23:13.218063
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:23:13.218063
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:23:13.218063
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:23:13.218063
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:23:13.218063
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:23:13.218063
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:23:13.218063
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:23:13.218063
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:23:13.218063
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:23:13.218063
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:23:13.218063
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:23:13.218063
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:23:13.218063
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:23:13.218063
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:23:13.218063
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:23:13.218063
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:23:13.218063
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:28:12.912241
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:28:12.912241
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:28:12.912241
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:28:12.912241
口腔顎面外科_O1,05 診,郭生興,0,,--:--,05;,2017-11-03 09:28:12.912241
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:28:12.912241
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:28:12.912241
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:28:12.912241
醫師約診_O2,14 診,張玉芳,0,3.0,09:22,03;,2017-11-03 09:28:12.912241
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:28:12.912241
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:28:12.912241
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:28:12.912241
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:28:12.912241
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:28:12.912241
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:28:12.912241
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:28:12.912241
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:28:12.912241
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:28:12.912241
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:28:12.912241
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:28:12.912241
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:28:12.912241
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:28:12.912241
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:28:12.912241
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:28:12.912241
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:28:12.912241
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:28:12.912241
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:28:12.912241
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:28:12.912241
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:28:12.912241
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:33:12.831187
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:33:12.831187
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:33:12.831187
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:33:12.831187
口腔顎面外科_O1,05 診,郭生興,0,,--:--,05;,2017-11-03 09:33:12.831187
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:33:12.831187
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:33:12.831187
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:33:12.831187
醫師約診_O2,14 診,張玉芳,0,4.0,09:32,03;,2017-11-03 09:33:12.831187
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:33:12.831187
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:33:12.831187
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:33:12.831187
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:33:12.831187
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:33:12.831187
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:33:12.831187
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:33:12.831187
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:33:12.831187
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:33:12.831187
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:33:12.831187
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:33:12.831187
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:33:12.831187
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:33:12.831187
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:33:12.831187
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:33:12.831187
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:33:12.831187
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:33:12.831187
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:33:12.831187
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:33:12.831187
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:33:12.831187
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:38:12.905292
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:38:12.905292
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:38:12.905292
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:38:12.905292
口腔顎面外科_O1,05 診,郭生興,0,9.0,09:34,05;,2017-11-03 09:38:12.905292
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:38:12.905292
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:38:12.905292
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:38:12.905292
醫師約診_O2,14 診,張玉芳,0,4.0,09:32,03;,2017-11-03 09:38:12.905292
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:38:12.905292
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:38:12.905292
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:38:12.905292
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:38:12.905292
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:38:12.905292
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:38:12.905292
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:38:12.905292
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:38:12.905292
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:38:12.905292
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:38:12.905292
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:38:12.905292
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:38:12.905292
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:38:12.905292
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:38:12.905292
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:38:12.905292
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:38:12.905292
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:38:12.905292
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:38:12.905292
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:38:12.905292
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:38:12.905292
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:43:12.806135
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:43:12.806135
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:43:12.806135
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:43:12.806135
口腔顎面外科_O1,05 診,郭生興,0,8.0,09:42,05;,2017-11-03 09:43:12.806135
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:43:12.806135
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:43:12.806135
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:43:12.806135
醫師約診_O2,14 診,張玉芳,0,5.0,09:40,03;,2017-11-03 09:43:12.806135
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:43:12.806135
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:43:12.806135
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:43:12.806135
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:43:12.806135
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:43:12.806135
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:43:12.806135
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:43:12.806135
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:43:12.806135
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:43:12.806135
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:43:12.806135
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:43:12.806135
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:43:12.806135
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:43:12.806135
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:43:12.806135
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:43:12.806135
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:43:12.806135
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:43:12.806135
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:43:12.806135
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:43:12.806135
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:43:12.806135
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:48:12.915834
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:48:12.915834
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:48:12.915834
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:48:12.915834
口腔顎面外科_O1,05 診,郭生興,0,13.0,09:47,05;,2017-11-03 09:48:12.915834
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:48:12.915834
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:48:12.915834
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:48:12.915834
醫師約診_O2,14 診,張玉芳,0,5.0,09:40,03;,2017-11-03 09:48:12.915834
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:48:12.915834
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:48:12.915834
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:48:12.915834
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:48:12.915834
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:48:12.915834
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:48:12.915834
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:48:12.915834
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:48:12.915834
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:48:12.915834
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:48:12.915834
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:48:12.915834
補綴_O2,46 診,胡家源,0,,--:--,03;,2017-11-03 09:48:12.915834
牙周病_O2,51 診,,0,,--:--,,2017-11-03 09:48:12.915834
齒顎矯正自費門診_O1,59 診,陳羿貞,0,,--:--,04;05;,2017-11-03 09:48:12.915834
齒列矯正_O2,61 診,陳羿貞,0,,--:--,,2017-11-03 09:48:12.915834
特別門診_O2,72 診,江俊斌,0,,--:--,03;,2017-11-03 09:48:12.915834
特別門診_O2,73 診,陳信銘,0,,--:--,03;,2017-11-03 09:48:12.915834
特別門診_O2,74 診,王若松,0,,--:--,03;,2017-11-03 09:48:12.915834
特別門診_O2,75 診,林立德,0,,--:--,03;,2017-11-03 09:48:12.915834
特別門診_O2,76 診,陳韻之,0,,--:--,03;,2017-11-03 09:48:12.915834
口腔顎面外科_O2,01 診,楊方瑜,0,,--:--,03;,2017-11-03 09:53:13.041886
口腔顎面外科教學門診_O5,02 診,林鴻穎,0,,--:--,05;,2017-11-03 09:53:13.041886
口腔顎面外科_O2,03 診,住院醫師,0,,--:--,03;,2017-11-03 09:53:13.041886
口腔顎面外科_O2,04 診,住院醫師,0,,--:--,,2017-11-03 09:53:13.041886
口腔顎面外科_O1,05 診,郭生興,0,15.0,09:52,05;,2017-11-03 09:53:13.041886
口腔顎面外科_O2,07 診,陳信銘,0,,--:--,03;,2017-11-03 09:53:13.041886
口腔顎面外科_O2,09 診,彭馨慧,0,,08:07,03;,2017-11-03 09:53:13.041886
補綴_O2,12 診,蕭裕源,0,,--:--,03;,2017-11-03 09:53:13.041886
醫師約診_O2,14 診,張玉芳,0,5.0,09:40,03;,2017-11-03 09:53:13.041886
普通門診_O1,20 診,李明澍,0,,--:--,05;,2017-11-03 09:53:13.041886
普通門診_O1,22 診,,0,,08:50,05;,2017-11-03 09:53:13.041886
醫師約診_O2,23 診,林思洸,0,,--:--,03;05;,2017-11-03 09:53:13.041886
醫師約診_O2,24 診,,0,,--:--,03;,2017-11-03 09:53:13.041886
醫師約診_O2,25 診,林思洸,0,,--:--,03;05;,2017-11-03 09:53:13.041886
醫師約診_O2,26 診,,0,,--:--,05;,2017-11-03 09:53:13.041886
醫師約診_O2,27 診,李明澍,0,,--:--,03;05;,2017-11-03 09:53:13.041886
牙周病_O2,28 診,,0,,--:--,03;04;05;,2017-11-03 09:53:13.041886
牙體復形_O2,31 診,,0,,--:--,03;,2017-11-03 09:53:13.041886
牙髓病治療_O2,36 診,林思洸,0,,--:--,03;,2017-11-03 09:53:13.041886
補綴_O2,44 診,李明澍,0,,--:--,05;,2017-11-03 09:53:13.041886
